"Function / Call Stack","CPU Time","Instructions Retired","CPI Rate","CPU Frequency Ratio","Module","Function (Full)","Source File","Start Address"
"ext4_ext_drop_refs","0.00300723","5200000","2","1.33333","vmlinux","ext4_ext_drop_refs","[Unknown]","0xffffffff812e8600"
"native_load_tls","0.00300723","7800000","0.666667","0.666667","vmlinux","native_load_tls","[Unknown]","0xffffffff81063400"
"sched_clock","0.00300723","5200000","2","1.33333","vmlinux","sched_clock","[Unknown]","0xffffffff810360b0"
"ext4_init_acl","0.00300723","0","","0.666667","vmlinux","ext4_init_acl","[Unknown]","0xffffffff8133d780"
"pmd_pfn","0.00300723","0","","0.333333","vmlinux","pmd_pfn","[Unknown]","0xffffffff811f5df0"
"__fdget","0.00300723","0","","0.333333","vmlinux","__fdget","[Unknown]","0xffffffff81279710"
"legitimize_path.isra.30","0.00300723","31200000","0.75","3","vmlinux","legitimize_path.isra.30","[Unknown]","0xffffffff81264950"
"drop_nlink","0.00300723","2600000","3","1","vmlinux","drop_nlink","[Unknown]","0xffffffff81276aa0"
"ext4_mb_initialize_context","0.00300723","7800000","1.33333","1.33333","vmlinux","ext4_mb_initialize_context","[Unknown]","0xffffffff81309900"
"queued_read_lock_slowpath","0.00300723","0","","0.666667","vmlinux","queued_read_lock_slowpath","[Unknown]","0xffffffff810d5a70"
"irq_entries_start","0.00300723","0","","0.666667","vmlinux","irq_entries_start","[Unknown]","0xffffffff81a00220"
"hrtimer_run_queues","0.00300723","0","","1","vmlinux","hrtimer_run_queues","[Unknown]","0xffffffff811007d0"
"find_first_bit","0.00300723","0","","1.33333","vmlinux","find_first_bit","[Unknown]","0xffffffff8145bef0"
"ext4_free_group_clusters_set","0.00300723","2600000","4","1.33333","vmlinux","ext4_free_group_clusters_set","[Unknown]","0xffffffff8132f420"
"ext4_free_group_clusters","0.00300723","5200000","0","0","vmlinux","ext4_free_group_clusters","[Unknown]","0xffffffff8132f300"
"hash_futex","0.00300723","5200000","0.5","0.333333","vmlinux","hash_futex","[Unknown]","0xffffffff81111660"
"finish_wait","0.00300723","0","","0.666667","vmlinux","finish_wait","[Unknown]","0xffffffff810c99f0"
"ext4_lock_group","0.00300723","0","","0.333333","vmlinux","ext4_lock_group","[Unknown]","0xffffffff812f4950"
"__hrtimer_get_next_event","0.00300723","2600000","4","1.33333","vmlinux","__hrtimer_get_next_event","[Unknown]","0xffffffff810ff7c0"
"__ext4_xattr_set_credits","0.00300723","5200000","1","0.666667","vmlinux","__ext4_xattr_set_credits","[Unknown]","0xffffffff8133a990"
"ext4_can_truncate","0.00300723","2600000","3","1","vmlinux","ext4_can_truncate","[Unknown]","0xffffffff81300c10"
"mb_find_extent","0.00300723","2600000","3","1","vmlinux","mb_find_extent","[Unknown]","0xffffffff81309aa0"
"rb_first_postorder","0.00300723","0","","0.666667","vmlinux","rb_first_postorder","[Unknown]","0xffffffff818f2be0"
"evict","0.00300723","2600000","1","0.333333","vmlinux","evict","[Unknown]","0xffffffff81276ed0"
"irq_work_interrupt","0.00300723","0","","0.666667","vmlinux","irq_work_interrupt","[Unknown]","0xffffffff81a01b50"
"put_pid","0.00300723","5200000","1.5","1","vmlinux","put_pid","[Unknown]","0xffffffff810a2810"
"rb_prev","0.00300723","2600000","1","0.333333","vmlinux","rb_prev","[Unknown]","0xffffffff818f35b0"
"__sg_alloc_table","0.00300723","7800000","2","2","vmlinux","__sg_alloc_table","[Unknown]","0xffffffff814562c0"
"pte_alloc_one","0.00300723","0","","0.666667","vmlinux","pte_alloc_one","[Unknown]","0xffffffff81070b70"
"timekeeping_update","0.00300723","7800000","1.33333","1.33333","vmlinux","timekeeping_update","[Unknown]","0xffffffff81101a50"
"detach_if_pending","0.00300723","0","0","0","vmlinux","detach_if_pending","[Unknown]","0xffffffff810fc180"
"tcp_wfree","0.00300723","0","","0.666667","vmlinux","tcp_wfree","[Unknown]","0xffffffff81838880"
"elv_rb_del","0.00300723","5200000","0.5","0.333333","vmlinux","elv_rb_del","[Unknown]","0xffffffff81417f30"
"vma_interval_tree_remove","0.00300723","23400000","1.22222","3.66667","vmlinux","vma_interval_tree_remove","[Unknown]","0xffffffff811f14a0"
"ext4_set_inode_flags","0.00300723","2600000","1","0.333333","vmlinux","ext4_set_inode_flags","[Unknown]","0xffffffff81300ca0"
"elv_rqhash_del.part.12","0.00300723","0","","0.333333","vmlinux","elv_rqhash_del.part.12","[Unknown]","0xffffffff81417830"
"ext4_dir_open","0.00300723","2600000","2","0.666667","vmlinux","ext4_dir_open","[Unknown]","0xffffffff812e5a00"
"rcu_irq_exit","0.00300723","0","","1","vmlinux","rcu_irq_exit","[Unknown]","0xffffffff810f5ac0"
"__x86_indirect_thunk_r9","0.00300723","10400000","0.5","0.666667","vmlinux","__x86_indirect_thunk_r9","[Unknown]","0xffffffff81c03100"
"__next_timer_interrupt","0.00300723","13000000","0.4","0.666667","vmlinux","__next_timer_interrupt","[Unknown]","0xffffffff810fd300"
"ext4_xattr_security_get","0.00300723","0","","0.333333","vmlinux","ext4_xattr_security_get","[Unknown]","0xffffffff8133d900"
"put_page","0.00300723","5200000","0.5","0.333333","vmlinux","put_page","[Unknown]","0xffffffff811f5ee0"
"security_path_mknod","0.00300723","0","","1.66667","vmlinux","security_path_mknod","[Unknown]","0xffffffff81399040"
"place_entity","0.00300723","2600000","5","1.66667","vmlinux","place_entity","[Unknown]","0xffffffff810b66e0"
"io_schedule_prepare","0.00300723","0","","0.333333","vmlinux","io_schedule_prepare","[Unknown]","0xffffffff810b2b30"
"jbd2_journal_release_jbd_inode","0.00300723","2600000","8","2.66667","vmlinux","jbd2_journal_release_jbd_inode","[Unknown]","0xffffffff81346490"
"module_put","0.00300723","2600000","1","0.333333","vmlinux","module_put","[Unknown]","0xffffffff81117610"
"cap_inode_need_killpriv","0.00300723","5200000","0","0","vmlinux","cap_inode_need_killpriv","[Unknown]","0xffffffff81396c10"
"sg_alloc_table_chained","0.00300723","5200000","1","0.666667","vmlinux","sg_alloc_table_chained","[Unknown]","0xffffffff8147c320"
"ext4_io_submit","0.00300723","7800000","2.33333","2.33333","vmlinux","ext4_io_submit","[Unknown]","0xffffffff8131cb40"
"rb_first","0.00300723","7800000","0.666667","0.666667","vmlinux","rb_first","[Unknown]","0xffffffff818f2a80"
"security_mmap_addr","0.00300723","7800000","2","2","vmlinux","security_mmap_addr","[Unknown]","0xffffffff8139acc0"
"native_irq_return_iret","0.00300723","0","","0.666667","vmlinux","native_irq_return_iret","[Unknown]","0xffffffff81a00a27"
"is_file_shm_hugepages","0.00300723","0","0","0","vmlinux","is_file_shm_hugepages","[Unknown]","0xffffffff81386430"
"is_dx_dir","0.00300723","2600000","0","0","vmlinux","is_dx_dir","[Unknown]","0xffffffff812e5be0"
"cpuacct_account_field","0.00200482","0","","0.5","vmlinux","cpuacct_account_field","[Unknown]","0xffffffff810d3330"
"trigger_dyntick_cpu.isra.34","0.00200482","2600000","2","1","vmlinux","trigger_dyntick_cpu.isra.34","[Unknown]","0xffffffff810fd500"
"free_pages","0.00200482","2600000","1","0.5","vmlinux","free_pages","[Unknown]","0xffffffff811c58f0"
"smp_call_function_many","0.00200482","13000000","0.4","1","vmlinux","smp_call_function_many","[Unknown]","0xffffffff81115920"
"security_inode_create","0.00200482","5200000","1","1","vmlinux","security_inode_create","[Unknown]","0xffffffff81399170"
"mem_cgroup_wb_domain","0.00200482","0","","0.5","vmlinux","mem_cgroup_wb_domain","[Unknown]","0xffffffff81249580"
"__x64_sys_newfstat","0.00200482","2600000","1","0.5","vmlinux","__x64_sys_newfstat","[Unknown]","0xffffffff8125e820"
"bio_clone_blkcg_association","0.00200482","2600000","0","0","vmlinux","bio_clone_blkcg_association","[Unknown]","0xffffffff81415840"
"__unqueue_futex","0.00200482","0","0","0","vmlinux","__unqueue_futex","[Unknown]","0xffffffff81111410"
"ext4_inode_is_fast_symlink","0.00200482","0","0","0","vmlinux","ext4_inode_is_fast_symlink","[Unknown]","0xffffffff812ff040"
"core_get_val","0.00200482","0","","2.5","vmlinux","core_get_val","[Unknown]","0xffffffff8176c010"
"ext4_io_submit_init","0.00200482","0","0","0","vmlinux","ext4_io_submit_init","[Unknown]","0xffffffff8131cba0"
"native_smp_send_reschedule","0.00200482","0","0","0","vmlinux","native_smp_send_reschedule","[Unknown]","0xffffffff810506b0"
"blk_rq_bio_prep","0.00200482","0","","1","vmlinux","blk_rq_bio_prep","[Unknown]","0xffffffff81420310"
"queue_unplugged","0.00200482","7800000","1","1.5","vmlinux","queue_unplugged","[Unknown]","0xffffffff8141bdb0"
"ext4_has_metadata_csum","0.00200482","0","","0.5","vmlinux","ext4_has_metadata_csum","[Unknown]","0xffffffff812f7018"
"__page_set_anon_rmap","0.00200482","10400000","0","0","vmlinux","__page_set_anon_rmap","[Unknown]","0xffffffff81209a10"
"ir_ack_apic_edge","0.00200482","0","","0.5","vmlinux","ir_ack_apic_edge","[Unknown]","0xffffffff815c47c0"
"uprobe_munmap","0.00200482","2600000","4","2","vmlinux","uprobe_munmap","[Unknown]","0xffffffff811b6270"
"submit_bio_wait","0.00200482","0","","0.5","vmlinux","submit_bio_wait","[Unknown]","0xffffffff81414f10"
"__default_send_IPI_dest_field","0.00200482","0","","1","vmlinux","__default_send_IPI_dest_field","[Unknown]","0xffffffff810549b0"
"__inode_wait_for_writeback","0.00200482","0","","1","vmlinux","__inode_wait_for_writeback","[Unknown]","0xffffffff81286120"
"__ext4_handle_dirty_super","0.00200482","2600000","2","1","vmlinux","__ext4_handle_dirty_super","[Unknown]","0xffffffff812e71f0"
"__srcu_read_unlock","0.00200482","2600000","0","0","vmlinux","__srcu_read_unlock","[Unknown]","0xffffffff810f0b30"
"call_rcu_sched","0.00200482","7800000","2.33333","3.5","vmlinux","call_rcu_sched","[Unknown]","0xffffffff810f58d0"
"ntp_tick_length","0.00200482","0","","0.5","vmlinux","ntp_tick_length","[Unknown]","0xffffffff811039e0"
"apparmor_path_unlink","0.00200482","2600000","3","1.5","vmlinux","apparmor_path_unlink","[Unknown]","0xffffffff813e4e70"
"ext4_free_inodes_set","0.00200482","2600000","1","0.5","vmlinux","ext4_free_inodes_set","[Unknown]","0xffffffff8132f440"
"d_set_d_op","0.00200482","0","","0.5","vmlinux","d_set_d_op","[Unknown]","0xffffffff81271ba0"
"kzfree","0.00200482","0","0","0","vmlinux","kzfree","[Unknown]","0xffffffff811eb510"
"migrate_page_states","0.00200482","0","","1","vmlinux","migrate_page_states","[Unknown]","0xffffffff812343d0"
"should_remove_suid","0.00200482","0","","1","vmlinux","should_remove_suid","[Unknown]","0xffffffff81276860"
"ext4_create","0.00200482","10400000","0.75","1.5","vmlinux","ext4_create","[Unknown]","0xffffffff81319d30"
"rcu_irq_enter","0.00200482","0","","0.5","vmlinux","rcu_irq_enter","[Unknown]","0xffffffff810f5be0"
"update_group_capacity","0.00200482","0","0","0","vmlinux","update_group_capacity","[Unknown]","0xffffffff810bf670"
"blkdev_issue_flush","0.00200482","0","0","0","vmlinux","blkdev_issue_flush","[Unknown]","0xffffffff81422c60"
"inode_io_list_del_locked","0.00200482","0","","1","vmlinux","inode_io_list_del_locked","[Unknown]","0xffffffff81286740"
"deadline_next_request","0.00200482","0","","0.5","vmlinux","deadline_next_request","[Unknown]","0xffffffff81447160"
"page_vma_mapped_walk","0.00200482","0","0","0","vmlinux","page_vma_mapped_walk","[Unknown]","0xffffffff812082f0"
"calc_global_load","0.00200482","0","0","0","vmlinux","calc_global_load","[Unknown]","0xffffffff810b3f30"
"move_to_new_page","0.00200482","0","0","0","vmlinux","move_to_new_page","[Unknown]","0xffffffff81235b60"
"security_inode_unlink","0.00200482","0","0","0","vmlinux","security_inode_unlink","[Unknown]","0xffffffff8139a2b0"
"ext4_ext_truncate","0.00200482","0","","1.5","vmlinux","ext4_ext_truncate","[Unknown]","0xffffffff812edde0"
"wb_io_lists_depopulated","0.00200482","0","0","0","vmlinux","wb_io_lists_depopulated","[Unknown]","0xffffffff812865c0"
"vfs_getattr","0.00200482","31200000","1","6","vmlinux","vfs_getattr","[Unknown]","0xffffffff8125df20"
"drop_futex_key_refs.isra.16","0.00200482","2600000","0","0","vmlinux","drop_futex_key_refs.isra.16","[Unknown]","0xffffffff81111630"
"acct_account_cputime","0.00200482","0","","2","vmlinux","acct_account_cputime","[Unknown]","0xffffffff81154030"
"ptep_clear_flush","0.00200482","0","","0.5","vmlinux","ptep_clear_flush","[Unknown]","0xffffffff81209410"
"ihold","0.00200482","2600000","1","0.5","vmlinux","ihold","[Unknown]","0xffffffff81276ad0"
"bit_wait_io","0.00200482","0","","0.5","vmlinux","bit_wait_io","[Unknown]","0xffffffff81909ed0"
"d_lookup","0.00200482","0","","2.5","vmlinux","d_lookup","[Unknown]","0xffffffff812755f0"
"__msecs_to_jiffies","0.00200482","5200000","0.5","0.5","vmlinux","__msecs_to_jiffies","[Unknown]","0xffffffff810fab40"
"default_wake_function","0.00200482","0","","1","vmlinux","default_wake_function","[Unknown]","0xffffffff810b0d30"
"_atomic_dec_and_lock","0.00200482","7800000","0.333333","0.5","vmlinux","_atomic_dec_and_lock","[Unknown]","0xffffffff818eafa0"
"autoremove_wake_function","0.00200482","0","","1","vmlinux","autoremove_wake_function","[Unknown]","0xffffffff810c9d40"
"ext4_itable_unused_count","0.00200482","2600000","2","1","vmlinux","ext4_itable_unused_count","[Unknown]","0xffffffff8132f390"
"sched_clock_tick","0.00200482","2600000","1","0.5","vmlinux","sched_clock_tick","[Unknown]","0xffffffff810b4410"
"blk_start_request","0.00200482","2600000","2","1","vmlinux","blk_start_request","[Unknown]","0xffffffff8141b430"
"io_schedule_timeout","0.00200482","0","0","0","vmlinux","io_schedule_timeout","[Unknown]","0xffffffff81909a40"
"common_perm_rm.constprop.21","0.00200482","0","","0.5","vmlinux","common_perm_rm.constprop.21","[Unknown]","0xffffffff813e4de0"
"__d_lookup_done","0.00200482","0","","1.5","vmlinux","__d_lookup_done","[Unknown]","0xffffffff81273570"
"__ext4_ext_dirty","0.00200482","0","","2","vmlinux","__ext4_ext_dirty","[Unknown]","0xffffffff812e8140"
"plist_add","0.00200482","0","0","0","vmlinux","plist_add","[Unknown]","0xffffffff818ef850"
"do_mprotect_pkey","0.00100241","0","0","0","vmlinux","do_mprotect_pkey","[Unknown]","0xffffffff81206060"
"lru_cache_add_active_or_unevictable","0.00100241","13000000","0.6","3","vmlinux","lru_cache_add_active_or_unevictable","[Unknown]","0xffffffff811d0b90"
"__vma_adjust","0.00100241","0","0","0","vmlinux","__vma_adjust","[Unknown]","0xffffffff81200fa0"
"num_clusters_in_group","0.00100241","0","0","0","vmlinux","num_clusters_in_group","[Unknown]","0xffffffff812e3af0"
"load_balance","0.00100241","2600000","1","1","vmlinux","load_balance","[Unknown]","0xffffffff810c0390"
"inode_sub_bytes","0.00100241","0","","2","vmlinux","inode_sub_bytes","[Unknown]","0xffffffff8125ddc0"
"zap_page_range","0.00100241","0","0","0","vmlinux","zap_page_range","[Unknown]","0xffffffff811f8a00"
"mempolicy_slab_node","0.00100241","7800000","0.333333","1","vmlinux","mempolicy_slab_node","[Unknown]","0xffffffff81224d10"
"ext4_orphan_del","0.00100241","2600000","4","4","vmlinux","ext4_orphan_del","[Unknown]","0xffffffff8131bb30"
"free_page_and_swap_cache","0.00100241","0","","1","vmlinux","free_page_and_swap_cache","[Unknown]","0xffffffff81212890"
"rcu_segcblist_future_gp_needed","0.00100241","2600000","0","0","vmlinux","rcu_segcblist_future_gp_needed","[Unknown]","0xffffffff810f7040"
"migrate_misplaced_page","0.00100241","0","","1","vmlinux","migrate_misplaced_page","[Unknown]","0xffffffff812377b0"
"ext4_destroy_inode","0.00100241","2600000","1","1","vmlinux","ext4_destroy_inode","[Unknown]","0xffffffff81330ba0"
"ext4_inode_bitmap","0.00100241","0","","1","vmlinux","ext4_inode_bitmap","[Unknown]","0xffffffff8132f2a0"
"migrate_page_copy","0.00100241","0","","1","vmlinux","migrate_page_copy","[Unknown]","0xffffffff81234c20"
"ksm_migrate_page","0.00100241","0","0","0","vmlinux","ksm_migrate_page","[Unknown]","0xffffffff8122adf0"
"bio_attempt_back_merge","0.00100241","2600000","2","2","vmlinux","bio_attempt_back_merge","[Unknown]","0xffffffff8141fd00"
"ioprio_best","0.00100241","0","","2","vmlinux","ioprio_best","[Unknown]","0xffffffff81435720"
"insert_work","0.00100241","0","0","0","vmlinux","insert_work","[Unknown]","0xffffffff8109cc40"
"vma_policy_mof","0.00100241","0","0","0","vmlinux","vma_policy_mof","[Unknown]","0xffffffff81224c80"
"kthread_blkcg","0.00100241","0","","2","vmlinux","kthread_blkcg","[Unknown]","0xffffffff810a4620"
"tlb_remove_table","0.00100241","5200000","0.5","1","vmlinux","tlb_remove_table","[Unknown]","0xffffffff811f71f0"
"d_shrink_del","0.00100241","0","0","0","vmlinux","d_shrink_del","[Unknown]","0xffffffff81271b50"
"d_walk","0.00100241","0","0","0","vmlinux","d_walk","[Unknown]","0xffffffff812725e0"
"set_next_buddy","0.00100241","0","0","0","vmlinux","set_next_buddy","[Unknown]","0xffffffff810b9c40"
"credit_entropy_bits","0.00100241","0","0","0","vmlinux","credit_entropy_bits","[Unknown]","0xffffffff81595410"
"is_vma_temporary_stack","0.00100241","0","0","0","vmlinux","is_vma_temporary_stack","[Unknown]","0xffffffff8120b410"
"call_rwsem_wake","0.00100241","0","0","0","vmlinux","call_rwsem_wake","[Unknown]","0xffffffff818fe270"
"ext4_mb_free_metadata","0.00100241","2600000","2","2","vmlinux","ext4_mb_free_metadata","[Unknown]","0xffffffff81309da0"
"__fsnotify_inode_delete","0.00100241","0","0","0","vmlinux","__fsnotify_inode_delete","[Unknown]","0xffffffff8129efd0"
"should_fail_bio","0.00100241","0","0","0","vmlinux","should_fail_bio","[Unknown]","0xffffffff81418fe0"
"tcp_rbtree_insert","0.00100241","0","","1","vmlinux","tcp_rbtree_insert","[Unknown]","0xffffffff81835150"
"attempt_merge","0.00100241","0","0","0","vmlinux","attempt_merge","[Unknown]","0xffffffff81426860"
"__x86_indirect_thunk_rcx","0.00100241","0","0","0","vmlinux","__x86_indirect_thunk_rcx","[Unknown]","0xffffffff81c03040"
"wakeup_preempt_entity.isra.70","0.00100241","0","0","0","vmlinux","wakeup_preempt_entity.isra.70","[Unknown]","0xffffffff810b6750"
"blocking_notifier_call_chain","0.00100241","0","","2","vmlinux","blocking_notifier_call_chain","[Unknown]","0xffffffff810a6460"
"swake_up","0.00100241","0","0","0","vmlinux","swake_up","[Unknown]","0xffffffff810ca0a0"
"security_inode_alloc","0.00100241","0","0","0","vmlinux","security_inode_alloc","[Unknown]","0xffffffff81399f40"
"pfifo_fast_dequeue","0.00100241","0","0","0","vmlinux","pfifo_fast_dequeue","[Unknown]","0xffffffff81800cc0"
"tick_do_update_jiffies64.part.12","0.00100241","0","","5","vmlinux","tick_do_update_jiffies64.part.12","[Unknown]","0xffffffff811104d0"
"ext4_mb_init_group","0.00100241","0","","1","vmlinux","ext4_mb_init_group","[Unknown]","0xffffffff8130b960"
"enqueue_task_rt","0.00100241","0","0","0","vmlinux","enqueue_task_rt","[Unknown]","0xffffffff810c4380"
"truncate_inode_pages_final","0.00100241","2600000","1","1","vmlinux","truncate_inode_pages_final","[Unknown]","0xffffffff811d2520"
"mem_cgroup_handle_over_high","0.00100241","0","","3","vmlinux","mem_cgroup_handle_over_high","[Unknown]","0xffffffff81248d70"
"rcu_segcblist_pend_cbs","0.00100241","0","","2","vmlinux","rcu_segcblist_pend_cbs","[Unknown]","0xffffffff810f6cd0"
"flush_tlb_batched_pending","0.00100241","0","","2","vmlinux","flush_tlb_batched_pending","[Unknown]","0xffffffff8120a1c0"
"__x64_sys_madvise","0.00100241","0","0","0","vmlinux","__x64_sys_madvise","[Unknown]","0xffffffff81211160"
"filename_parentat","0.00100241","2600000","5","5","vmlinux","filename_parentat","[Unknown]","0xffffffff812699e0"
"second_overflow","0.00100241","0","0","0","vmlinux","second_overflow","[Unknown]","0xffffffff81103a40"
"__do_sys_madvise","0.00100241","0","0","0","vmlinux","__do_sys_madvise","[Unknown]","0xffffffff81210790"
"check_cfs_rq_runtime","0.00100241","0","","3","vmlinux","check_cfs_rq_runtime","[Unknown]","0xffffffff810bc250"
"dql_completed","0.00100241","0","0","0","vmlinux","dql_completed","[Unknown]","0xffffffff81478980"
"__wait_on_bit","0.00100241","0","0","0","vmlinux","__wait_on_bit","[Unknown]","0xffffffff81909a80"
"bio_free","0.00100241","0","0","0","vmlinux","bio_free","[Unknown]","0xffffffff81416200"
"hrtimer_forward","0.00100241","0","","1","vmlinux","hrtimer_forward","[Unknown]","0xffffffff810ff530"
"zone_watermark_ok","0.00100241","0","0","0","vmlinux","zone_watermark_ok","[Unknown]","0xffffffff811c7370"
"ext4_insert_dentry","0.00100241","2600000","1","1","vmlinux","ext4_insert_dentry","[Unknown]","0xffffffff813183d0"
"__task_rq_lock","0.00100241","0","0","0","vmlinux","__task_rq_lock","[Unknown]","0xffffffff810adb10"
"page_cpupid_xchg_last","0.00100241","5200000","1","2","vmlinux","page_cpupid_xchg_last","[Unknown]","0xffffffff811e2d60"
"locks_remove_file","0.00100241","18200000","0.142857","1","vmlinux","locks_remove_file","[Unknown]","0xffffffff812b7550"
"tick_nohz_tick_stopped","0.00100241","0","","3","vmlinux","tick_nohz_tick_stopped","[Unknown]","0xffffffff811107e0"
"ext4_da_update_reserve_space","0.00100241","0","","1","vmlinux","ext4_da_update_reserve_space","[Unknown]","0xffffffff812ff160"
"ext4_drop_inode","0.00100241","0","","3","vmlinux","ext4_drop_inode","[Unknown]","0xffffffff81321250"
"smp_call_function_single_interrupt","0.00100241","0","","1","vmlinux","smp_call_function_single_interrupt","[Unknown]","0xffffffff81a022c0"
"generic_exec_single","0.00100241","2600000","2","2","vmlinux","generic_exec_single","[Unknown]","0xffffffff81115640"
"rcu_note_context_switch","0.00100241","0","0","0","vmlinux","rcu_note_context_switch","[Unknown]","0xffffffff810f4ff0"
"ext4_try_merge_freed_extent","0.00100241","0","","3","vmlinux","ext4_try_merge_freed_extent","[Unknown]","0xffffffff81309ce0"
"clear_inode","0.00100241","0","","2","vmlinux","clear_inode","[Unknown]","0xffffffff81275fb0"
"path_put","0.00100241","5200000","0","0","vmlinux","path_put","[Unknown]","0xffffffff81263880"
"rcu_segcblist_accelerate","0.00100241","0","","8","vmlinux","rcu_segcblist_accelerate","[Unknown]","0xffffffff810f6fe0"
"blk_flush_queue_rq","0.00100241","0","","1","vmlinux","blk_flush_queue_rq","[Unknown]","0xffffffff81422610"
"__bio_clone_fast","0.00100241","0","0","0","vmlinux","__bio_clone_fast","[Unknown]","0xffffffff81415880"
"__fdget_raw","0.00100241","0","0","0","vmlinux","__fdget_raw","[Unknown]","0xffffffff81279ef0"
"native_set_pte_at","0.00100241","13000000","1","5","vmlinux","native_set_pte_at","[Unknown]","0xffffffff81063360"
"cpumask_next_and","0.00100241","0","","1","vmlinux","cpumask_next_and","[Unknown]","0xffffffff818eae80"
"vfs_statx_fd","0.00100241","0","0","0","vmlinux","vfs_statx_fd","[Unknown]","0xffffffff8125df60"
"ip_local_deliver","0.00100241","0","0","0","vmlinux","ip_local_deliver","[Unknown]","0xffffffff8181b960"
"elv_set_request","0.00100241","0","","1","vmlinux","elv_set_request","[Unknown]","0xffffffff814187e0"
"ext4_read_inode_bitmap","0.00100241","10400000","0.75","3","vmlinux","ext4_read_inode_bitmap","[Unknown]","0xffffffff812f4a00"
"find_inode_bit.isra.20","0.00100241","5200000","0.5","1","vmlinux","find_inode_bit.isra.20","[Unknown]","0xffffffff812f4330"
"d_delete","0.00100241","0","","3","vmlinux","d_delete","[Unknown]","0xffffffff812734b0"
"getname","0.00100241","7800000","0.666667","2","vmlinux","getname","[Unknown]","0xffffffff812699d0"
"calc_wheel_index","0.00100241","2600000","2","2","vmlinux","calc_wheel_index","[Unknown]","0xffffffff810fc000"
"skb_release_data","0.00100241","0","","1","vmlinux","skb_release_data","[Unknown]","0xffffffff817b9790"
"bictcp_cong_avoid","0.00100241","0","0","0","vmlinux","bictcp_cong_avoid","[Unknown]","0xffffffff81874160"
"__sk_mem_reduce_allocated","0.00100241","0","0","0","vmlinux","__sk_mem_reduce_allocated","[Unknown]","0xffffffff817b2df0"
"perf_event_wakeup","0.00100241","0","","1","vmlinux","perf_event_wakeup","[Unknown]","0xffffffff811b0490"
"ext4_bread_batch","0.00100241","0","0","0","vmlinux","ext4_bread_batch","[Unknown]","0xffffffff81300820"
"ext4_inode_attach_jinode","0.00100241","0","","1","vmlinux","ext4_inode_attach_jinode","[Unknown]","0xffffffff81300c50"
"__blk_run_queue","0.00100241","2600000","0","0","vmlinux","__blk_run_queue","[Unknown]","0xffffffff8141bcc0"
"open_check_o_direct","0.00100241","2600000","5","5","vmlinux","open_check_o_direct","[Unknown]","0xffffffff81255e60"
"handle_irq_event","0.00100241","0","0","0","vmlinux","handle_irq_event","[Unknown]","0xffffffff810e4b50"
"__enqueue_entity","0.00100241","0","","1","vmlinux","__enqueue_entity","[Unknown]","0xffffffff810b5920"
"mnt_want_write","0.00100241","0","","5","vmlinux","mnt_want_write","[Unknown]","0xffffffff8127c360"
"__remove_hrtimer","0.00100241","2600000","5","5","vmlinux","__remove_hrtimer","[Unknown]","0xffffffff810ff8a0"
"__put_page","0.00100241","0","0","0","vmlinux","__put_page","[Unknown]","0xffffffff811d01d0"
"inode_init_owner","0.00100241","0","","1","vmlinux","inode_init_owner","[Unknown]","0xffffffff81275bd0"
"___pte_free_tlb","0.00100241","0","0","0","vmlinux","___pte_free_tlb","[Unknown]","0xffffffff81070bb0"
"ext4_superblock_csum_set","0","2600000","1","","vmlinux","ext4_superblock_csum_set","[Unknown]","0xffffffff8132f150"
"down_read_killable","0","2600000","1","","vmlinux","down_read_killable","[Unknown]","0xffffffff8190bf30"
"__do_sys_newfstat","0","2600000","0","0","vmlinux","__do_sys_newfstat","[Unknown]","0xffffffff8125e7c0"
"bio_chain","0","2600000","0","0","vmlinux","bio_chain","[Unknown]","0xffffffff814151c0"
"may_delete","0","2600000","4","","vmlinux","may_delete","[Unknown]","0xffffffff81265540"
"blk_finish_plug","0","10400000","0.25","","vmlinux","blk_finish_plug","[Unknown]","0xffffffff81420b30"
"__page_mapcount","0","5200000","0","0","vmlinux","__page_mapcount","[Unknown]","0xffffffff811e2420"
"prepare_to_wait","0","2600000","1","","vmlinux","prepare_to_wait","[Unknown]","0xffffffff810c98c0"
"shrink_dentry_list","0","2600000","0","0","vmlinux","shrink_dentry_list","[Unknown]","0xffffffff81273100"
"mempool_free","0","2600000","1","","vmlinux","mempool_free","[Unknown]","0xffffffff811bfd80"
"ext4_free_clusters_after_init","0","18200000","0.142857","","vmlinux","ext4_free_clusters_after_init","[Unknown]","0xffffffff812e4750"
"ext4_force_commit","0","2600000","0","0","vmlinux","ext4_force_commit","[Unknown]","0xffffffff81336ff0"
"ttwu_do_activate","0","7800000","1.66667","","vmlinux","ttwu_do_activate","[Unknown]","0xffffffff810afcd0"
"ext4_mb_use_inode_pa","0","2600000","0","0","vmlinux","ext4_mb_use_inode_pa","[Unknown]","0xffffffff81309830"
"list_lru_del","0","2600000","0","0","vmlinux","list_lru_del","[Unknown]","0xffffffff811f23f0"
"invalidate_inode_buffers","0","2600000","0","0","vmlinux","invalidate_inode_buffers","[Unknown]","0xffffffff81292500"
"isolate_lru_page","0","2600000","1","","vmlinux","isolate_lru_page","[Unknown]","0xffffffff811d66b0"
"blk_try_merge","0","2600000","0","0","vmlinux","blk_try_merge","[Unknown]","0xffffffff81427510"
"perf_pending_event","0","2600000","0","0","vmlinux","perf_pending_event","[Unknown]","0xffffffff811b0520"
