Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
    1617        0        0   100.0%           39      18742
    1583        1        4    99.9%           39      18742
    5809        1     3154   100.0%           39      18742
    1592        0        0   100.0%           39      18742
    1548        0        0   100.0%           39      18742
    1581        0        0   100.0%           39      18742
    1568        0        0   100.0%           39      18742
    1580        2        4    99.9%           39      18742
    1568        0        0   100.0%           39      18742
    1620        0        0   100.0%           39      18742
    1587        1        4    99.9%           39      18742
    5781        0     3155   100.0%           39      18742
    1613        9        0    99.4%           39      18742
    1555        0        0   100.0%           39      18742
    1571        0        0   100.0%           39      18742
    1586        0        0   100.0%           39      18742
    1540        0       19   100.0%           39      18742
    1583        0        0   100.0%           39      18742
    1557        0        0   100.0%           39      18742
    1585        0        0   100.0%           39      18742
    5852        0     3043   100.0%           39      18742
    1506        0      115   100.0%           39      18742
    1555        0        0   100.0%           39      18742
    1620        0        0   100.0%           39      18742
    1597        0        0   100.0%           39      18742
    1589        0        0   100.0%           39      18742
    1582        0        0   100.0%           39      18742
    1555        0        0   100.0%           39      18742
    1571        0        0   100.0%           39      18742
    1587        0        5   100.0%           39      18742
    5773        0     3156   100.0%           39      18742
    1548        0        0   100.0%           39      18742
    1571        0        0   100.0%           39      18742
    1618        0        0   100.0%           39      18742
    1586        0        0   100.0%           39      18742
    1571        0        0   100.0%           39      18742
    1569        0        0   100.0%           39      18742
    1569        0        0   100.0%           39      18742
    1588        0        5   100.0%           39      18742
    3750        0     5386   100.0%           39      18742
    1571        0        0   100.0%           39      18742
    1583        0        0   100.0%           39      18742
    1584        0        0   100.0%           39      18742
    1581        0        0   100.0%           39      18742
    1585        1        1    99.9%           39      18742
    1568        0        0   100.0%           39      18742
    1573        0        0   100.0%           39      18742
    1618        0        0   100.0%           39      18742
    5898        0     3044   100.0%           39      18742
    1487        0      115   100.0%           39      18743
    1569        0        0   100.0%           39      18743
    1558        0        0   100.0%           39      18743
    1584        0        0   100.0%           39      18743
    1557        0        0   100.0%           39      18743
    1619        0        0   100.0%           39      18743
    1588        0        0   100.0%           39      18743
    1618        0        0   100.0%           39      18743
    1561        0        5   100.0%           39      18743
    5818        0     3156   100.0%           40      18743
    1587        0        0   100.0%           40      18743
    1584        0        0   100.0%           40      18743
    1581        0        0   100.0%           40      18743
    1618        0        0   100.0%           40      18743
    1620        1        1    99.9%           40      18743
    1562        0        0   100.0%           40      18743
    1585        0        0   100.0%           40      18743
    1560        0        5   100.0%           40      18743
    5822        0     3154   100.0%           40      18743
    1556        0        0   100.0%           40      18743
    1570        0        0   100.0%           40      18743
    1558        0        0   100.0%           40      18743
    1582        0        0   100.0%           40      18743
    1584        2        1    99.9%           40      18743
    1583        0        0   100.0%           40      18743
    1551        0        0   100.0%           40      18743
    1586        0        0   100.0%           40      18743
    1621        1        5    99.9%           40      18743
    1506        1      115    99.9%           40      18743
    1556        0        0   100.0%           40      18743
    1583        0        0   100.0%           40      18743
    1570        0        0   100.0%           40      18743
    1596        0        0   100.0%           40      18743
    1597        1        1    99.9%           40      18743
    1566        0        0   100.0%           40      18743
    1570        0        0   100.0%           40      18743
    1586        0        5   100.0%           40      18743
    5821        0     3154   100.0%           40      18743
    1585        0        0   100.0%           40      18743
    1581        0        0   100.0%           40      18743
    1555        0        0   100.0%           40      18743
    1555        0        0   100.0%           40      18743
    1586        0        0   100.0%           40      18743
    1585        0        0   100.0%           40      18743
    1597        0        0   100.0%           40      18743
    1576        0        5   100.0%           40      18743
    5832        0     3154   100.0%           40      18743
