Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
  204141   150885        0    57.5%           13      19708
  199933   147338        0    57.6%           13      19709
  206797   143647     3038    59.0%           13      19708
  203214   149273        0    57.7%           13      19708
  202619   150401        0    57.4%           13      19708
  202869   150706        0    57.4%           13      19708
  207518   153768        0    57.4%           13      19708
  206614   152771        0    57.5%           13      19709
  204949   151962       32    57.4%           13      19708
  205926   152608        0    57.4%           13      19709
  209913   153980        0    57.7%           13      19711
  217274   148565     5262    59.4%           13      19709
  203258   150741        0    57.4%           13      19709
  208453   153164       87    57.6%           13      19709
  209433   153965        0    57.6%           13      19708
  211555   155144        0    57.7%           13      19708
  209476   155429        0    57.4%           13      19709
  210393   155264        0    57.5%           13      19708
  209343   154415       32    57.6%           13      19709
  208713   154245        0    57.5%           13      19710
  208007   153143        0    57.6%           13      19709
  214821   150086     3037    58.9%           13      19709
  206537   152617        0    57.5%           13      19709
  208968   154277       87    57.5%           13      19710
  208169   153641        0    57.5%           13      19708
  208267   153350        0    57.6%           13      19709
  207098   153680        0    57.4%           13      19708
  206433   152814       32    57.5%           13      19708
  208029   153441        0    57.6%           13      19709
  204898   151578        0    57.5%           13      19709
  213345   148425     3038    59.0%           13      19709
  205766   152851        0    57.4%           13      19709
  206660   152158       87    57.6%           13      19709
  208209   154003        0    57.5%           13      19708
  209388   153396        0    57.7%           13      19711
  208015   153813        0    57.5%           13      19710
  209972   154212       72    57.7%           13      19709
  206317   152860        0    57.4%           13      19710
  207988   153398        0    57.6%           13      19710
  216253   150825     3041    58.9%           13      19710
  209810   154517        0    57.6%           13      19709
  209206   155304        0    57.4%           13      19709
  206838   152398        0    57.6%           13      19709
  208410   153931        0    57.5%           13      19709
  205871   152148        0    57.5%           13      19710
  207978   153559       32    57.5%           13      19709
  208946   154483        0    57.5%           13      19708
  207071   153140        0    57.5%           13      19709
  214901   149418     3042    59.0%           13      19709
  208549   153804        0    57.6%           13      19709
  209885   154730        0    57.6%           13      19709
  213845   157393       87    57.6%           13      19709
  204979   151694        0    57.5%           13      19709
  208660   153122        0    57.7%           13      19710
  208423   153670        0    57.6%           13      19709
  209866   154099       33    57.7%           13      19710
  203638   150342        0    57.5%           13      19709
  204804   150395        0    57.7%           13      19710
  214578   149844     3042    58.9%           13      19708
  207672   153472        0    57.5%           13      19710
  213134   156906        0    57.6%           13      19710
  207087   152728        0    57.6%           13      19709
  202708   149552        0    57.5%           13      19709
  208898   153719        0    57.6%           13      19710
  207694   153574       36    57.5%           13      19710
  206893   151861       20    57.7%           13      19709
  206860   153060        0    57.5%           13      19709
  214090   148835     3042    59.0%           13      19709
  208469   154237        0    57.5%           13      19709
  208401   153511        0    57.6%           13      19709
  210290   154505        0    57.6%           13      19709
  209823   154945        0    57.5%           13      19711
  208348   153783        0    57.5%           13      19709
  208941   153893       33    57.6%           13      19710
  213290   157127        0    57.6%           13      19709
  212617   156954        0    57.5%           13      19709
  218746   150736     5269    59.2%           13      19710
  210349   154823        0    57.6%           13      19709
  213222   157686        0    57.5%           13      19710
  213773   158006        0    57.5%           13      19708
  212928   158067        0    57.4%           13      19709
  215416   159440        0    57.5%           13      19709
  215213   158559       31    57.6%           13      19711
  212870   157167        0    57.5%           13      19710
  212340   156925        0    57.5%           13      19710
  220242   153990     3044    58.9%           13      19709
  211553   156254        0    57.5%           13      19709
  209922   155196        0    57.5%           13      19710
  213605   157441        0    57.6%           13      19711
  212879   157360        0    57.5%           13      19710
  214874   158542        0    57.5%           13      19709
  214124   158111        0    57.5%           13      19710
  213446   157045       33    57.6%           13      19711
  213587   157784        0    57.5%           13      19711
