Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
   26171    20998    54556    55.5%           35      18329
    5657    46045    50866    10.9%           35      18737
    7840    43925    50204    15.1%           35      18961
    3559    41057    44250     8.0%           35      18956
    3535    44398    47462     7.4%           35      18953
    3705    42957    45930     7.9%           35      18947
    6024    42194    44066    12.5%           36      18941
    3423    42799    44805     7.4%           36      18935
    6291    41775    46837    13.1%           36      18930
   44694     4077    72236    91.6%           36      17326
   55475        5    61510   100.0%           36      17523
   41211    12497    51757    76.7%           36      17263
   37372    18109    54588    67.4%           36      17443
   27110    21921    85078    55.3%           36      17541
   25314    25135    58188    50.2%           36      17635
   25646    16516   131260    60.8%           36      17752
   32314    16640   102971    66.0%           36      18067
   26176    25056    49868    51.1%           37      18028
   55506     1265    56777    97.8%           37      18265
   51922     4353    56269    92.3%           37      18516
   45240     9056    54272    83.3%           37      18779
   47274     9212    55790    83.7%           37      18928
   40681    10038    50641    80.2%           37      18918
   38744    11481    52595    77.1%           37      18907
   33345    16162    50940    67.4%           37      18962
   32876     6536    68816    83.4%           37      17535
    7383    31748   122625    18.9%           37      17922
   44150    11654    54892    79.1%           37      17900
   20329    34260    53381    37.2%           37      18245
   39364    13763    52300    74.1%           37      17980
   17856    37698    58281    32.1%           37      18370
   13937    39376    52306    26.1%           37      18498
   22999    27089    49645    45.9%           37      18525
   10844    42116    52189    20.5%           37      18913
   41021     9520    58634    81.2%           37      18912
   43319     8534    50911    83.5%           37      18460
   12981    41031    53009    24.0%           37      18854
   24094    26032    49201    48.1%           37      18814
   53943        0    53488   100.0%           37      18936
   51852        0    51402   100.0%           38      18926
   33118    18087    50570    64.7%           38      18374
   29267    26715    55348    52.3%           38      18596
   51925        7    59703   100.0%           38      18472
   56700        0    55778   100.0%           38      18503
   55074        0    54905   100.0%           38      18733
   23470    25840    95012    47.6%           38      18755
   16369    37275    52798    30.5%           38      18930
   26182    16509    90701    61.3%           38      18811
   16581    36855    51879    31.0%           38      18953
   13059    38349    47689    25.4%           38      18949
    7129    43808    48150    14.0%           38      18943
    5268    44096    46257    10.7%           38      18939
   20147    24698    74772    44.9%           38      18263
   33379    19162    53479    63.5%           38      18322
   26607    25236    66281    51.3%           38      18445
   52366        9    73564   100.0%           39      18660
   55716        2    55247   100.0%           39      18892
   34044    16489    52075    67.4%           39      18548
   19933    32269    87336    38.2%           39      18870
   55447     1968    57565    96.6%           39      18919
   46911     3479    50240    93.1%           39      18938
   35851    13659    49667    72.4%           39      18929
   30238    16377    46615    64.9%           39      18920
   35264    14214    49602    71.3%           39      18910
   32476    18591    51388    63.6%           39      18904
   33632    18145    60424    65.0%           39      18890
   32754    15777    48019    67.5%           39      18953
   43555     2837   138563    93.9%           39      17644
   23344    29195    77393    44.4%           39      17828
   24708    30280    54141    44.9%           39      17916
   38864    15918    54411    70.9%           39      17960
   53203      889    53465    98.4%           39      18181
   28148    24310    52033    53.7%           39      18054
   21965    33612    54827    39.5%           39      18160
   55143        0    54489   100.0%           40      18386
   52195        0    52932   100.0%           40      18195
   37769    16500    55457    69.6%           40      18195
   52258     8405    58860    86.1%           40      18461
   32073    23582    54547    57.6%           40      18772
   56907        1    56091   100.0%           40      18928
   50880        0    50361   100.0%           40      18252
   15135    37267    51924    28.9%           40      18614
   24981    27325    51395    47.8%           40      18554
   58069        0    57292   100.0%           40      18792
   31692    16630    70505    65.6%           40      18447
   17298    32750    76979    34.6%           40      18787
   33196    23261    54422    58.8%           40      18775
   33599    16810    78413    66.7%           40      18850
   30613    16364    76579    65.2%           40      18845
   54633        6    75238   100.0%           40      18926
   52241        0    51468   100.0%           40      18938
   52106      133    51220    99.7%           40      18383
   25803    25280    86567    50.5%           41      18600
   14378    32523   104529    30.7%           41      18842
    3540    44175    46567     7.4%           41      18950
    7679    38081    47743    16.8%           41      18945
    3352    43263    45912     7.2%           41      18943
    3208    45748    47921     6.6%           41      18936
    4705    43307    45326     9.8%           41      18930
    5856    40684    43234    12.6%           41      18923
   29849    18312    45147    62.0%           41      17697
   55259     1503    56538    97.4%           41      17939
   47462     4484    59839    91.4%           41      18132
   47124     9407    55850    83.4%           41      18405
   48885     8286    56416    85.5%           41      18659
   49105     8795    58858    84.8%           41      18924
   43063     8110    50605    84.2%           41      18920
   37544    10496    47707    78.2%           41      18916
   44252      842   135023    98.1%           41      17563
   58591        9    78486   100.0%           41      17775
   55015        0    54253   100.0%           41      17638
   54176        3    53519   100.0%           41      17481
   53573        0    53408   100.0%           42      17705
   38159    16490    54100    69.8%           42      17676
   60654        0    59200   100.0%           42      17718
   56797        0    56606   100.0%           42      17944
   51514        0    56914   100.0%           42      18180
   48783     2457    49858    95.2%           42      17586
   58014        0    56874   100.0%           42      17824
   55591        0    55006   100.0%           42      17710
   53996        0    53445   100.0%           42      17934
   52756        0    52468   100.0%           42      17696
   38449    16491    54477    70.0%           42      17990
   34963    22626    55328    60.7%           42      17883
   54218        0    62665   100.0%           42      18079
   21872    32971    53328    39.9%           42      18018
   20630    32986    52165    38.5%           42      18164
   27602    23821    88636    53.7%           42      18216
   52821     6039    60796    89.7%           42      18334
   38697    16489    54359    70.1%           42      18361
   53985        7   100004   100.0%           42      18438
   54724        1    54461   100.0%           42      18471
   41224    14363    54953    74.2%           43      18739
   23289    32982    54884    41.4%           43      18639
   18608    32865    85970    36.2%           43      18661
   56973        0    56535   100.0%           43      18898
    6001    48242    50230    11.1%           43      18926
    3269    49057    51487     6.2%           43      18923
    3133    48118    50462     6.1%           43      18915
    2929    46003    48225     6.0%           43      18908
    2821    42084    44499     6.3%           43      18900
    6057    38555    50368    13.6%           43      18860
   10555    43424    48961    19.6%           43      18950
    4850    35635    81632    12.0%           43      17836
    5774    47592    51090    10.8%           43      18209
    3951    47280    49657     7.7%           43      18615
    4026    46384    48969     8.0%           43      18934
    3338    42613    44525     7.3%           43      18928
    3803    43307    45808     8.1%           43      18922
    4159    43534    45895     8.7%           43      18917
    5048    42574    44904    10.6%           43      18751
   60279        0    57658   100.0%           43      17666
   54830        5    63185   100.0%           43      17868
   53900        0    53262   100.0%           43      18092
   53890        2    53458   100.0%           44      18316
   54492        0    54023   100.0%           44      18542
   55467        0    54894   100.0%           44      18771
   51556        0    50893   100.0%           44      18897
   10167    24391   121640    29.4%           44      17662
    3218    44031    70048     6.8%           44      18035
    4206    48118    51020     8.0%           44      18452
   13733    39990    54840    25.6%           44      18851
    5302    41234    44518    11.4%           44      18931
    4233    41710    45013     9.2%           44      18929
    6183    40085    44357    13.4%           44      18924
   25860    24721    49472    51.1%           44      17763
    4165        0        0   100.0%           44      17772
    1521        0        0   100.0%           44      17772
   29436      369      118    98.8%           45      17773
   43315       55        1    99.9%           45      17773
    5904        0     3039   100.0%           45      17773
    1520        0        0   100.0%           45      17773
    1523        0        0   100.0%           45      17773
    1525        0        0   100.0%           45      17773
    1508        0        0   100.0%           45      17773
    1542        0        2   100.0%           45      17773
    1507        0        0   100.0%           45      17773
    1544        0       35   100.0%           45      17773
    1519        0        0   100.0%           45      17773
    5914        0     3036   100.0%           45      17773
    1510        0        0   100.0%           45      17773
    1534        0        0   100.0%           45      17773
    1510        0        0   100.0%           45      17773
    1520        0        0   100.0%           45      17773
    1540        0        0   100.0%           45      17773
    1535        0        0   100.0%           45      17773
    1534        0        0   100.0%           45      17773
    1531        2       32    99.9%           45      17773
    1537        0        0   100.0%           45      17773
    5920        0     3035   100.0%           45      17773
    1508        0        0   100.0%           45      17773
    1521        0        0   100.0%           45      17773
    1481        0       91   100.0%           45      17773
    1522        0        0   100.0%           45      17773
    1537        0        0   100.0%           45      17773
    1537        0        0   100.0%           45      17773
    1537        2       33    99.9%           45      17773
    1536        0        0   100.0%           45      17773
    5899        0     3036   100.0%           45      17773
    1535        0        0   100.0%           45      17773
    1519        0        0   100.0%           45      17773
    1486        0       92   100.0%           45      17773
    1535        0        0   100.0%           45      17773
    1525        0        0   100.0%           45      17773
    1533        0        0   100.0%           45      17773
    1540        1        5    99.9%           45      17773
    1523        2        2    99.9%           45      17773
    3837        0     1237   100.0%           45      17773
    1540        0        0   100.0%           45      17774
    1536        0        0   100.0%           45      17774
    1536        0        0   100.0%           45      17774
    1537        0        0   100.0%           45      17774
    1521        0        0   100.0%           45      17774
    1532        0        0   100.0%           45      17774
    1539        0        0   100.0%           45      17774
    1542        1       33    99.9%           45      17774
    1569        0        0   100.0%           45      17774
    5973        0     3037   100.0%           45      17774
    1523        0        0   100.0%           45      17774
    1508        0        0   100.0%           45      17774
    1519        0        0   100.0%           45      17774
    1521        0        0   100.0%           45      17774
    1522        0        0   100.0%           45      17774
