Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
  366766    21681        0    94.4%           11      12887
  370715    20349        0    94.8%           11      12934
  398000    22760        0    94.6%           11      12985
  371408    21435        0    94.5%           11      13033
  366457    19525       33    94.9%           11      13080
  366844    20746        0    94.6%           11      13127
  365954    20359        0    94.7%           11      13175
  381745    17175     3021    95.7%           11      13221
  388418    20116        0    95.1%           11      13273
  364677    18536        0    95.2%           11      13320
  367617    18499        0    95.2%           11      13366
  364949    18569        0    95.2%           11      13414
  367696    18700        0    95.2%           11      13461
  367157    18909        0    95.1%           11      13509
  366781    21370       33    94.5%           11      13557
  367821    19731        0    94.9%           11      13604
  369464    17359     3023    95.5%           11      13651
  371665    20583        0    94.8%           11      13699
  369265    19555        0    95.0%           11      13747
  366801    21400       92    94.5%           11      13794
  381055    21240        0    94.7%           11      13843
  374458    20007        0    94.9%           11      13892
  368593    19646        0    94.9%           11      13939
  370340    20394       33    94.8%           11      13987
  370022    19547        0    95.0%           11      14034
  370533    19447        0    95.0%           11      14082
  384167    16482     3025    95.9%           11      14130
  369471    20059        0    94.9%           11      14178
  366909    21191        0    94.5%           11      14225
  363295    21206        0    94.5%           11      14271
  371027    19955        0    94.9%           11      14319
  373102    20465        0    94.8%           11      14368
  372513    19906       33    94.9%           11      14416
  374308    19332        0    95.1%           11      14464
  365867    20152        0    94.8%           11      14511
  377024    16483     3025    95.8%           11      14559
  367380    18736        0    95.1%           11      14607
  366818    20877       87    94.6%           11      14654
  396077    23269        0    94.5%           11      14703
  366578    19550        0    94.9%           11      14751
  368375    20623        0    94.7%           11      14799
  370197    20266        0    94.8%           11      14847
  371815    19612       33    95.0%           11      14894
  372823    19309        0    95.1%           11      14943
  414743    18565     3023    95.7%           11      14995
  371291    20262        0    94.8%           11      15043
  375364    20419        0    94.8%           11      15091
  373181    20400        0    94.8%           11      15138
  372449    20122        0    94.9%           11      15187
