#,PROC,LOAD,READSIZE,TIMESPFETCH,nobg_Elapsed,nobg_READAHEAD_TIME,bg_Elapsed,bg_READAHEAD_TIME,nopred_Elapsed
16,4096,131072,4,37.75,0.068993,37.46,0.010482,37.84
16,4096,524288,1,36.55,0.000999,35.35,0.000919,34.13
16,4096,524288,2,39.05,0.001043,33.76,0.000864,34.58
16,4096,524288,4,33.47,0.000947,36.44,0.000902,33.63
16,4096,1048576,1,37.37,0.06113,33.93,0.003325,36.74
16,4096,1048576,2,38.66,0.064928,34.36,0.003475,34.07
16,4096,1048576,4,39.2,0.061105,38.26,0.003836,34.61
16,4096,4194304,1,36.74,0.008458,32.1,0.00061,37.14
16,4096,4194304,2,39.09,0.009095,35.86,0.000632,37.82
16,4096,4194304,4,38.82,0.008876,35.16,0.000538,39.32
16,4096,16777216,1,38.0,0.009572,35.19,0.000566,36.37
16,4096,16777216,2,39.08,0.008217,36.73,0.000613,37.44
16,4096,16777216,4,36.06,0.009329,34.07,0.000602,37.91
16,8192,4096,1,233.18,101.01339,227.42000000000002,0.914245,169.11
16,8192,4096,2,219.36,77.714698,219.42000000000002,0.920273,167.88
16,8192,4096,4,188.28,43.021214,196.61,0.951587,173.05
16,8192,131072,1,148.24,4.193382,143.28,0.056757,136.06
16,8192,131072,2,147.73,3.072009,146.81,0.051203,142.64
16,8192,131072,4,150.34,2.258475,147.32999999999998,0.056229,138.76
16,8192,524288,1,144.21,0.118747,143.53,0.012312,142.31
16,8192,524288,2,148.62,0.108216,144.15,0.012141,139.99
16,8192,524288,4,149.0,0.117086,147.97,0.012404,148.09
16,8192,1048576,1,140.89,0.001474,144.91,0.001396,147.23
16,8192,1048576,2,144.51,0.001594,140.03,0.001384,146.82
16,8192,1048576,4,138.34,0.001538,137.06,0.001413,139.84
16,8192,4194304,1,115.13,0.063004,135.67,0.004183,113.43
16,8192,4194304,2,139.82999999999998,0.077045,124.21,0.004296,138.32
16,8192,4194304,4,101.53,0.072355,125.44,0.004201,128.91
16,8192,16777216,1,113.46000000000001,0.008631,113.06,0.000639,115.57
16,8192,16777216,2,127.55,0.008898,97.9,0.000576,133.89
16,8192,16777216,4,117.44,0.009135,118.52000000000001,0.000622,99.52000000000001
16,16384,4096,1,929.37,401.093971,928.32,3.432896,692.78
16,16384,4096,2,886.1,351.639709,892.6,3.511391,680.56
16,16384,4096,4,780.63,216.520334,797.18,3.52121,685.07
16,16384,131072,1,554.25,66.303871,531.66,0.179667,582.0
16,16384,131072,2,568.02,56.791615,543.54,0.190119,561.23
16,16384,131072,4,549.19,32.654568,547.13,0.229161,575.17
16,16384,524288,1,524.42,6.363013,484.73,0.058671,584.86
16,16384,524288,2,498.86,6.062025,485.05,0.057027,569.03
16,16384,524288,4,526.9,5.597197,474.98,0.061224,585.82
16,16384,1048576,1,570.71,1.299906,485.25,0.028464,638.08
16,16384,1048576,2,520.13,0.866771,477.77,0.028051,600.35
16,16384,1048576,4,521.98,0.72876,479.40999999999997,0.031148,576.44
16,16384,4194304,1,502.43,0.002572,518.65,0.002372,546.46
16,16384,4194304,2,497.55,0.002543,465.87,0.002366,505.89
16,16384,4194304,4,490.77,0.002403,475.36,0.002277,495.68
16,16384,16777216,1,652.84,0.083145,467.2,0.004466,489.63
16,16384,16777216,2,576.6,0.07542,475.65,0.004264,521.59
16,16384,16777216,4,574.83,0.074101,506.22,0.004757,585.82
